"TYPE_CODE","DATEON","CLOSING_PRICE","UP_DOWN_PER","VOLUME","VOLUME_AMT"
KOSDAQ,"2010.02.26",507.03,0.48,727173.0,1651330.0
KOSDAQ,"2010.03.02",507.96,0.18,743313.0,1559210.0
KOSDAQ,"2010.03.03",509.63,0.33,870218.0,1829000.0
KOSDAQ,"2010.03.04",507.59,-0.4,962935.0,2106760.0
KOSDAQ,"2010.03.05",511.28,0.73,948173.0,2042640.0
KOSDAQ,"2010.03.08",517.63,1.24,897880.0,2239880.0
KOSDAQ,"2010.03.09",518.12,0.09,932474.0,2577460.0
KOSDAQ,"2010.03.10",518.67,0.11,858988.0,2891680.0
KOSDAQ,"2010.03.11",517.57,-0.21,938668.0,2524070.0
KOSDAQ,"2010.03.12",519.44,0.36,897201.0,2426880.0
KOSDAQ,"2010.03.15",517.75,-0.33,896676.0,2450690.0
KOSDAQ,"2010.03.16",520.88,0.6,1018000.0,2380120.0
KOSDAQ,"2010.03.17",522.98,0.4,930115.0,2211370.0
KOSDAQ,"2010.03.18",524.31,0.25,935430.0,2384960.0
KOSDAQ,"2010.03.19",527.58,0.62,882244.0,2446690.0
KOSDAQ,"2010.03.22",527.07,-0.1,952966.0,2128510.0
KOSDAQ,"2010.03.23",526.42,-0.12,936228.0,2598010.0
KOSDAQ,"2010.03.24",519.8,-1.26,978077.0,2770790.0
KOSDAQ,"2010.03.25",520.24,0.08,761650.0,1970680.0
KOSDAQ,"2010.03.26",524.66,0.85,659434.0,1784270.0
KOSDAQ,"2010.03.29",518.06,-1.26,667404.0,1795620.0
KOSDAQ,"2010.03.30",518.05,-0.0,679230.0,2019090.0
KOSDAQ,"2010.03.31",515.74,-0.45,676018.0,1983900.0
KOSDAQ,"2010.04.01",519.19,0.67,648417.0,2053670.0
KOSDAQ,"2010.04.02",514.95,-0.82,582465.0,1906400.0
KOSDAQ,"2010.04.05",505.13,-1.91,664864.0,2152990.0
KOSDAQ,"2010.04.06",506.39,0.25,513122.0,1574030.0
KOSDAQ,"2010.04.07",510.9,0.89,527984.0,1620380.0
KOSDAQ,"2010.04.08",513.29,0.47,542434.0,1562450.0
KOSDAQ,"2010.04.09",512.15,-0.22,594290.0,1692360.0
KOSDAQ,"2010.04.12",507.67,-0.87,553753.0,1666280.0
KOSDAQ,"2010.04.13",506.53,-0.22,566659.0,1635930.0
KOSDAQ,"2010.04.14",509.69,0.62,600301.0,1638470.0
KOSDAQ,"2010.04.15",508.61,-0.21,590119.0,1674770.0
KOSDAQ,"2010.04.16",508.42,-0.04,569103.0,1674590.0
KOSDAQ,"2010.04.19",502.7,-1.13,605010.0,1454440.0
KOSDAQ,"2010.04.20",510.5,1.55,588353.0,1565230.0
KOSDAQ,"2010.04.21",515.99,1.08,570522.0,1740820.0
KOSDAQ,"2010.04.22",516.47,0.09,616167.0,1702220.0
KOSDAQ,"2010.04.23",516.51,0.01,615915.0,2025930.0
KOSDAQ,"2010.04.26",517.68,0.23,560851.0,1701560.0
KOSDAQ,"2010.04.27",519.24,0.3,514891.0,1809620.0
KOSDAQ,"2010.04.28",517.85,-0.27,701798.0,2056240.0
KOSDAQ,"2010.04.29",519.21,0.26,643124.0,2223200.0
KOSDAQ,"2010.04.30",523.75,0.87,736652.0,2151800.0
KOSDAQ,"2010.05.03",519.78,-0.76,632663.0,1790280.0
KOSDAQ,"2010.05.04",518.99,-0.15,542715.0,1820470.0
KOSDAQ,"2010.05.06",509.23,-1.88,578674.0,1827380.0
KOSDAQ,"2010.05.07",499.71,-1.87,725635.0,2169200.0
KOSDAQ,"2010.05.10",512.16,2.49,542132.0,1724740.0
KOSDAQ,"2010.05.11",512.22,0.01,622257.0,2237140.0
KOSDAQ,"2010.05.12",512.13,-0.02,668411.0,2202080.0
KOSDAQ,"2010.05.13",522.54,2.03,635818.0,2420880.0
KOSDAQ,"2010.05.14",524.98,0.47,658648.0,2567770.0
KOSDAQ,"2010.05.17",510.25,-2.81,610174.0,2309590.0
KOSDAQ,"2010.05.18",504.52,-1.12,641439.0,2528870.0
KOSDAQ,"2010.05.19",500.45,-0.81,675380.0,2036920.0
KOSDAQ,"2010.05.20",481.06,-3.87,560452.0,1936740.0
KOSDAQ,"2010.05.24",476.33,-0.98,460366.0,1612060.0
KOSDAQ,"2010.05.25",449.96,-5.54,691194.0,2260050.0
KOSDAQ,"2010.05.26",463.0,2.9,506551.0,1829680.0
KOSDAQ,"2010.05.27",473.32,2.23,593328.0,1854330.0
KOSDAQ,"2010.05.28",479.03,1.21,516156.0,1812850.0
KOSDAQ,"2010.05.31",489.42,2.17,431754.0,1577420.0
KOSDAQ,"2010.06.01",488.79,-0.13,487846.0,1757480.0
KOSDAQ,"2010.06.03",495.74,1.42,433129.0,1689780.0
KOSDAQ,"2010.06.04",493.71,-0.41,473973.0,1738030.0
KOSDAQ,"2010.06.07",483.12,-2.14,462647.0,1643670.0
KOSDAQ,"2010.06.08",490.34,1.49,414174.0,1775160.0
KOSDAQ,"2010.06.09",487.0,-0.68,492214.0,1896160.0
KOSDAQ,"2010.06.10",491.63,0.95,415697.0,1636760.0
KOSDAQ,"2010.06.11",491.25,-0.08,483654.0,1923750.0
KOSDAQ,"2010.06.14",492.7,0.3,424074.0,1548180.0
KOSDAQ,"2010.06.15",495.08,0.48,487622.0,1709390.0
KOSDAQ,"2010.06.16",495.96,0.18,434428.0,1681530.0
KOSDAQ,"2010.06.17",495.18,-0.16,442784.0,1678520.0
KOSDAQ,"2010.06.18",495.23,0.01,445870.0,1387740.0
KOSDAQ,"2010.06.21",498.36,0.63,462596.0,1472940.0
KOSDAQ,"2010.06.22",496.65,-0.34,420310.0,1469120.0
KOSDAQ,"2010.06.23",494.95,-0.34,398208.0,1254100.0
KOSDAQ,"2010.06.24",499.14,0.85,521902.0,1566070.0
KOSDAQ,"2010.06.25",498.12,-0.2,469448.0,1396300.0
KOSDAQ,"2010.06.28",498.75,0.13,453312.0,1291000.0
KOSDAQ,"2010.06.29",487.54,-2.25,537369.0,1721820.0
KOSDAQ,"2010.06.30",489.98,0.5,525114.0,1449380.0
KOSDAQ,"2010.07.01",489.59,-0.08,414779.0,1342900.0
KOSDAQ,"2010.07.02",485.69,-0.8,414683.0,1380460.0
KOSDAQ,"2010.07.05",486.15,0.09,413704.0,1210140.0
KOSDAQ,"2010.07.06",487.41,0.26,422969.0,1212330.0
KOSDAQ,"2010.07.07",486.41,-0.21,454074.0,1264170.0
KOSDAQ,"2010.07.08",488.96,0.52,453974.0,1276570.0
KOSDAQ,"2010.07.09",492.15,0.65,477414.0,1471560.0
KOSDAQ,"2010.07.12",496.7,0.92,466159.0,1452560.0
KOSDAQ,"2010.07.13",497.79,0.22,578566.0,1681850.0
KOSDAQ,"2010.07.14",499.97,0.44,583548.0,1738700.0
KOSDAQ,"2010.07.15",501.73,0.35,643054.0,1734040.0
KOSDAQ,"2010.07.16",498.88,-0.57,586402.0,1769070.0
KOSDAQ,"2010.07.19",498.49,-0.08,501369.0,1437740.0
KOSDAQ,"2010.07.20",499.72,0.25,676616.0,1651500.0
KOSDAQ,"2010.07.21",496.73,-0.6,715631.0,1812580.0
KOSDAQ,"2010.07.22",484.72,-2.42,658571.0,1850260.0
KOSDAQ,"2010.07.23",483.69,-0.21,525129.0,1480240.0
KOSDAQ,"2010.07.26",488.14,0.92,494008.0,1211070.0
KOSDAQ,"2010.07.27",487.74,-0.08,614338.0,1421660.0
KOSDAQ,"2010.07.28",486.75,-0.2,541407.0,1407480.0
KOSDAQ,"2010.07.29",482.56,-0.86,596024.0,1524000.0
KOSDAQ,"2010.07.30",481.45,-0.23,479388.0,1233020.0
KOSDAQ,"2010.08.02",481.98,0.11,490366.0,1244000.0
KOSDAQ,"2010.08.03",481.94,-0.01,570777.0,1417100.0
KOSDAQ,"2010.08.04",479.59,-0.49,528402.0,1317400.0
KOSDAQ,"2010.08.05",476.47,-0.65,526345.0,1405820.0
KOSDAQ,"2010.08.06",478.47,0.42,538468.0,1335750.0
KOSDAQ,"2010.08.09",483.87,1.13,486542.0,1335530.0
KOSDAQ,"2010.08.10",482.16,-0.35,545141.0,1594690.0
KOSDAQ,"2010.08.11",475.14,-1.46,600199.0,1758620.0
KOSDAQ,"2010.08.12",470.98,-0.88,555621.0,1584300.0
KOSDAQ,"2010.08.13",477.17,1.31,501774.0,1370230.0
KOSDAQ,"2010.08.16",476.08,-0.23,492009.0,1340740.0
KOSDAQ,"2010.08.17",477.65,0.33,557650.0,1666170.0
KOSDAQ,"2010.08.18",478.33,0.14,467600.0,1429630.0
KOSDAQ,"2010.08.19",480.77,0.51,513063.0,1531860.0
KOSDAQ,"2010.08.20",480.38,-0.08,478710.0,1410340.0
KOSDAQ,"2010.08.23",477.14,-0.67,481573.0,1567670.0
KOSDAQ,"2010.08.24",474.97,-0.45,533732.0,1649810.0
KOSDAQ,"2010.08.25",467.81,-1.51,479218.0,1524290.0
KOSDAQ,"2010.08.26",464.53,-0.7,544339.0,1607050.0
KOSDAQ,"2010.08.27",461.52,-0.65,477936.0,1396150.0
KOSDAQ,"2010.08.30",466.09,0.99,524633.0,1267530.0
KOSDAQ,"2010.08.31",464.71,-0.3,509746.0,1280770.0
KOSDAQ,"2010.09.01",469.75,1.08,556953.0,1452850.0
KOSDAQ,"2010.09.02",473.0,0.69,528767.0,1394130.0
KOSDAQ,"2010.09.03",478.3,1.12,589934.0,1497980.0
KOSDAQ,"2010.09.06",482.82,0.95,502480.0,1503260.0
KOSDAQ,"2010.09.07",480.2,-0.54,695176.0,1607780.0
KOSDAQ,"2010.09.08",478.6,-0.33,567027.0,1451040.0
KOSDAQ,"2010.09.09",481.86,0.68,537282.0,1559460.0
KOSDAQ,"2010.09.10",484.48,0.54,472932.0,1557950.0
KOSDAQ,"2010.09.13",483.49,-0.2,472121.0,1405500.0
KOSDAQ,"2010.09.14",481.79,-0.35,521434.0,1591780.0
KOSDAQ,"2010.09.15",481.28,-0.11,514825.0,1615080.0
KOSDAQ,"2010.09.16",480.62,-0.14,509051.0,1341470.0
KOSDAQ,"2010.09.17",483.25,0.55,577433.0,1537140.0
KOSDAQ,"2010.09.20",483.83,0.12,395382.0,1123970.0
KOSDAQ,"2010.09.24",485.15,0.27,371360.0,1116670.0
KOSDAQ,"2010.09.27",486.29,0.23,397361.0,1359970.0
KOSDAQ,"2010.09.28",487.74,0.3,515694.0,1531700.0
KOSDAQ,"2010.09.29",489.61,0.38,450039.0,1565900.0
KOSDAQ,"2010.09.30",492.75,0.64,463911.0,1517290.0
KOSDAQ,"2010.10.01",495.06,0.47,478546.0,1458740.0
KOSDAQ,"2010.10.04",493.78,-0.26,492563.0,1451830.0
KOSDAQ,"2010.10.05",493.55,-0.05,430399.0,1358800.0
KOSDAQ,"2010.10.06",497.33,0.77,467234.0,1546440.0
KOSDAQ,"2010.10.07",496.14,-0.24,489045.0,1590020.0
KOSDAQ,"2010.10.08",497.08,0.19,406164.0,1430050.0
KOSDAQ,"2010.10.11",496.8,-0.06,409990.0,1371170.0
KOSDAQ,"2010.10.12",494.08,-0.55,458061.0,1458700.0
KOSDAQ,"2010.10.13",499.12,1.02,491920.0,1673320.0
KOSDAQ,"2010.10.14",504.59,1.1,431143.0,1680460.0
KOSDAQ,"2010.10.15",509.59,0.99,423546.0,1730770.0
KOSDAQ,"2010.10.18",516.19,1.3,485811.0,2165150.0
KOSDAQ,"2010.10.19",514.59,-0.31,461254.0,1993260.0
KOSDAQ,"2010.10.20",520.21,1.09,447924.0,1917920.0
KOSDAQ,"2010.10.21",522.66,0.47,510129.0,2112340.0
KOSDAQ,"2010.10.22",523.12,0.09,519688.0,1995330.0
KOSDAQ,"2010.10.25",525.86,0.52,469745.0,1805620.0
KOSDAQ,"2010.10.26",526.64,0.15,545420.0,2003710.0
KOSDAQ,"2010.10.27",528.59,0.37,575462.0,2160180.0
KOSDAQ,"2010.10.28",527.36,-0.23,539200.0,1996250.0
KOSDAQ,"2010.10.29",526.45,-0.17,458743.0,1856710.0
KOSDAQ,"2010.11.01",527.98,0.29,482659.0,1866000.0
KOSDAQ,"2010.11.02",523.93,-0.77,527207.0,1982770.0
KOSDAQ,"2010.11.03",525.89,0.37,532428.0,1995890.0
KOSDAQ,"2010.11.04",531.53,1.07,570375.0,2251620.0
KOSDAQ,"2010.11.05",528.66,-0.54,557880.0,2040600.0
KOSDAQ,"2010.11.08",528.47,-0.04,538658.0,1612160.0
KOSDAQ,"2010.11.09",526.93,-0.29,460814.0,1722890.0
KOSDAQ,"2010.11.10",528.27,0.25,484026.0,1657980.0
KOSDAQ,"2010.11.11",524.05,-0.8,558739.0,1667470.0
KOSDAQ,"2010.11.12",509.35,-2.81,659494.0,2146340.0
KOSDAQ,"2010.11.15",504.83,-0.89,540706.0,1456250.0
KOSDAQ,"2010.11.16",503.04,-0.35,554962.0,1429820.0
KOSDAQ,"2010.11.17",505.74,0.54,601074.0,1363750.0
KOSDAQ,"2010.11.18",514.13,1.66,518070.0,1330060.0
KOSDAQ,"2010.11.19",517.04,0.57,564175.0,1489440.0
KOSDAQ,"2010.11.22",515.98,-0.21,541295.0,1500020.0
KOSDAQ,"2010.11.23",511.58,-0.85,586616.0,1564870.0
KOSDAQ,"2010.11.24",505.32,-1.22,717465.0,1947700.0
KOSDAQ,"2010.11.25",508.28,0.59,648619.0,1668930.0
KOSDAQ,"2010.11.26",493.56,-2.9,800692.0,1970630.0
KOSDAQ,"2010.11.29",494.33,0.16,628095.0,1536490.0
KOSDAQ,"2010.11.30",498.39,0.82,697656.0,1561500.0
KOSDAQ,"2010.12.01",502.48,0.82,678677.0,1416160.0
KOSDAQ,"2010.12.02",505.94,0.69,699076.0,1585700.0
KOSDAQ,"2010.12.03",502.13,-0.75,663517.0,1536120.0
KOSDAQ,"2010.12.06",502.54,0.08,574838.0,1302900.0
KOSDAQ,"2010.12.07",504.49,0.39,676630.0,1401720.0
KOSDAQ,"2010.12.08",502.8,-0.33,698874.0,1462260.0
KOSDAQ,"2010.12.09",506.45,0.73,627287.0,1347990.0
KOSDAQ,"2010.12.10",509.2,0.54,718912.0,1430860.0
KOSDAQ,"2010.12.13",513.41,0.83,685408.0,1538630.0
KOSDAQ,"2010.12.14",515.0,0.31,729210.0,1587260.0
KOSDAQ,"2010.12.15",514.69,-0.06,625972.0,1534930.0
KOSDAQ,"2010.12.16",511.71,-0.58,622667.0,1646840.0
KOSDAQ,"2010.12.17",510.74,-0.19,573240.0,1471370.0
KOSDAQ,"2010.12.20",497.95,-2.5,569736.0,1730110.0
KOSDAQ,"2010.12.21",506.67,1.75,519038.0,1494490.0
KOSDAQ,"2010.12.22",505.01,-0.33,566616.0,1501900.0
KOSDAQ,"2010.12.23",502.39,-0.52,557193.0,1591660.0
KOSDAQ,"2010.12.24",499.63,-0.55,471427.0,1371110.0
KOSDAQ,"2010.12.27",496.68,-0.59,548528.0,1326610.0
KOSDAQ,"2010.12.28",494.95,-0.35,546788.0,1592460.0
KOSDAQ,"2010.12.29",502.31,1.49,518296.0,1282200.0
KOSDAQ,"2010.12.30",510.69,1.67,617519.0,1839120.0
KOSDAQ,"2011.01.03",518.05,1.44,574144.0,1750940.0
KOSDAQ,"2011.01.04",521.35,0.64,719932.0,2297780.0
KOSDAQ,"2011.01.05",523.81,0.47,634794.0,2279830.0
KOSDAQ,"2011.01.06",527.64,0.73,787474.0,3190260.0
KOSDAQ,"2011.01.07",530.84,0.61,648275.0,2395520.0
KOSDAQ,"2011.01.10",533.98,0.59,611595.0,2105110.0
KOSDAQ,"2011.01.11",533.67,-0.06,735459.0,2496280.0
KOSDAQ,"2011.01.12",535.43,0.33,802752.0,2515180.0
KOSDAQ,"2011.01.13",534.27,-0.22,716399.0,2350330.0
KOSDAQ,"2011.01.14",535.2,0.17,629942.0,2361300.0
KOSDAQ,"2011.01.17",533.01,-0.41,622895.0,2087030.0
KOSDAQ,"2011.01.18",529.02,-0.75,683345.0,2020010.0
KOSDAQ,"2011.01.19",532.97,0.75,647842.0,2001680.0
KOSDAQ,"2011.01.20",533.36,0.07,681082.0,2051480.0
KOSDAQ,"2011.01.21",525.75,-1.43,632332.0,2131540.0
KOSDAQ,"2011.01.24",527.09,0.25,666060.0,2102260.0
KOSDAQ,"2011.01.25",522.96,-0.78,762771.0,2247860.0
KOSDAQ,"2011.01.26",524.71,0.33,588959.0,1890770.0
KOSDAQ,"2011.01.27",528.63,0.75,583093.0,1937150.0
KOSDAQ,"2011.01.28",527.46,-0.22,607685.0,2192210.0
KOSDAQ,"2011.01.31",521.38,-1.15,507355.0,1945260.0
KOSDAQ,"2011.02.01",524.5,0.6,530056.0,1822990.0
KOSDAQ,"2011.02.07",531.09,1.26,486915.0,1677520.0
KOSDAQ,"2011.02.08",531.47,0.07,575854.0,1967880.0
KOSDAQ,"2011.02.09",525.74,-1.08,716951.0,2112930.0
KOSDAQ,"2011.02.10",522.7,-0.58,717932.0,1953360.0
KOSDAQ,"2011.02.11",517.73,-0.95,817906.0,2223570.0
KOSDAQ,"2011.02.14",520.35,0.51,644485.0,1942630.0
KOSDAQ,"2011.02.15",520.88,0.1,719047.0,2175250.0
KOSDAQ,"2011.02.16",520.08,-0.15,866072.0,2615360.0
KOSDAQ,"2011.02.17",511.08,-1.73,852720.0,2453660.0
KOSDAQ,"2011.02.18",518.55,1.46,690779.0,1847570.0
KOSDAQ,"2011.02.21",520.59,0.39,657717.0,1939860.0
KOSDAQ,"2011.02.22",512.06,-1.64,659488.0,1987320.0
KOSDAQ,"2011.02.23",507.16,-0.96,725648.0,2153480.0
KOSDAQ,"2011.02.24",501.11,-1.19,719708.0,2071810.0
KOSDAQ,"2011.02.25",509.33,1.64,597607.0,1803310.0
KOSDAQ,"2011.02.28",504.46,-0.96,524197.0,1784320.0
KOSDAQ,"2011.03.02",503.46,-0.2,531149.0,1723220.0
KOSDAQ,"2011.03.03",510.94,1.49,506907.0,1769090.0
KOSDAQ,"2011.03.04",518.79,1.54,581679.0,1938750.0
KOSDAQ,"2011.03.07",518.77,-0.0,515431.0,1683020.0
KOSDAQ,"2011.03.08",524.99,1.2,578061.0,1844060.0
KOSDAQ,"2011.03.09",522.7,-0.44,681518.0,2101570.0
KOSDAQ,"2011.03.10",522.17,-0.1,675994.0,2083420.0
KOSDAQ,"2011.03.11",518.55,-0.69,636872.0,1884550.0
KOSDAQ,"2011.03.14",502.98,-3.0,737903.0,2317520.0
KOSDAQ,"2011.03.15",489.44,-2.69,907733.0,2888250.0
KOSDAQ,"2011.03.16",492.36,0.6,662019.0,2296140.0
KOSDAQ,"2011.03.17",487.81,-0.92,543854.0,2117020.0
KOSDAQ,"2011.03.18",494.79,1.43,546551.0,1897150.0
KOSDAQ,"2011.03.21",506.53,2.37,607148.0,1844140.0
KOSDAQ,"2011.03.22",507.8,0.25,738617.0,2088650.0
KOSDAQ,"2011.03.23",510.17,0.47,708900.0,2052890.0
KOSDAQ,"2011.03.24",513.7,0.69,580495.0,2086400.0
KOSDAQ,"2011.03.25",514.57,0.17,718127.0,2112780.0
KOSDAQ,"2011.03.28",512.74,-0.36,591375.0,1975890.0
KOSDAQ,"2011.03.29",514.19,0.28,612043.0,2140600.0
KOSDAQ,"2011.03.30",520.21,1.17,692973.0,2294200.0
KOSDAQ,"2011.03.31",525.42,1.0,608693.0,2018490.0
KOSDAQ,"2011.04.01",532.06,1.26,644690.0,2250800.0
KOSDAQ,"2011.04.04",534.9,0.53,617291.0,1997310.0
KOSDAQ,"2011.04.05",537.66,0.52,645637.0,2153170.0
KOSDAQ,"2011.04.06",533.98,-0.68,735417.0,2560180.0
KOSDAQ,"2011.04.07",534.97,0.19,723801.0,2265520.0
KOSDAQ,"2011.04.08",534.2,-0.14,657882.0,2274090.0
KOSDAQ,"2011.04.11",533.11,-0.2,559939.0,2011780.0
KOSDAQ,"2011.04.12",525.11,-1.5,621934.0,2021340.0
KOSDAQ,"2011.04.13",528.7,0.68,499963.0,1802220.0
KOSDAQ,"2011.04.14",531.47,0.52,656215.0,1908590.0
KOSDAQ,"2011.04.15",534.58,0.59,614547.0,2116670.0
KOSDAQ,"2011.04.18",528.52,-1.13,575866.0,2325530.0
KOSDAQ,"2011.04.19",526.62,-0.36,556007.0,2072680.0
KOSDAQ,"2011.04.20",532.25,1.07,619424.0,2160640.0
KOSDAQ,"2011.04.21",529.58,-0.5,603352.0,2287370.0
KOSDAQ,"2011.04.22",525.26,-0.82,565077.0,1940850.0
KOSDAQ,"2011.04.25",528.6,0.64,477531.0,1671550.0
KOSDAQ,"2011.04.26",521.68,-1.31,620782.0,2126710.0
KOSDAQ,"2011.04.27",518.39,-0.63,596343.0,2114970.0
KOSDAQ,"2011.04.28",514.67,-0.72,492477.0,1956030.0
KOSDAQ,"2011.04.29",511.0,-0.71,368307.0,1644900.0
KOSDAQ,"2011.05.02",516.76,1.13,339834.0,1471550.0
KOSDAQ,"2011.05.03",512.51,-0.82,368462.0,1472570.0
KOSDAQ,"2011.05.04",510.53,-0.39,313346.0,1271240.0
KOSDAQ,"2011.05.06",506.42,-0.81,320885.0,1205910.0
KOSDAQ,"2011.05.09",504.37,-0.4,285023.0,1129960.0
KOSDAQ,"2011.05.11",505.18,0.16,381584.0,1317750.0
KOSDAQ,"2011.05.12",504.46,-0.14,351337.0,1221560.0
KOSDAQ,"2011.05.13",507.28,0.56,339155.0,1330710.0
KOSDAQ,"2011.05.16",506.07,-0.24,317482.0,1080190.0
KOSDAQ,"2011.05.17",501.72,-0.86,381602.0,1239670.0
KOSDAQ,"2011.05.18",498.94,-0.55,384268.0,1329240.0
KOSDAQ,"2011.05.19",487.03,-2.39,391375.0,1450030.0
KOSDAQ,"2011.05.20",486.24,-0.16,327283.0,1329200.0
KOSDAQ,"2011.05.23",472.94,-2.74,292520.0,1157360.0
KOSDAQ,"2011.05.24",474.32,0.29,313408.0,1028750.0
KOSDAQ,"2011.05.25",471.23,-0.65,355966.0,1158510.0
KOSDAQ,"2011.05.26",479.96,1.85,371860.0,1247040.0
KOSDAQ,"2011.05.27",483.22,0.68,348183.0,1205270.0
KOSDAQ,"2011.05.30",480.52,-0.56,299222.0,1035200.0
KOSDAQ,"2011.05.31",484.54,0.84,353367.0,1253680.0
KOSDAQ,"2011.06.01",483.23,-0.27,316547.0,1140000.0
KOSDAQ,"2011.06.02",477.83,-1.12,332558.0,1130340.0
KOSDAQ,"2011.06.03",476.1,-0.36,323813.0,1088570.0
KOSDAQ,"2011.06.07",472.8,-0.69,303791.0,1032650.0
KOSDAQ,"2011.06.08",469.15,-0.77,327604.0,1036780.0
KOSDAQ,"2011.06.09",473.47,0.92,318331.0,1003600.0
KOSDAQ,"2011.06.10",466.91,-1.39,328343.0,1103880.0
KOSDAQ,"2011.06.13",458.15,-1.88,355679.0,1110680.0
KOSDAQ,"2011.06.14",462.29,0.9,353134.0,1071650.0
KOSDAQ,"2011.06.15",464.83,0.55,335674.0,1092880.0
KOSDAQ,"2011.06.16",460.54,-0.92,300156.0,979751.0
KOSDAQ,"2011.06.17",459.33,-0.26,359098.0,1313980.0
KOSDAQ,"2011.06.20",457.23,-0.46,313946.0,1142380.0
KOSDAQ,"2011.06.21",459.57,0.51,322879.0,1044390.0
KOSDAQ,"2011.06.22",463.77,0.91,371409.0,1211260.0
KOSDAQ,"2011.06.23",464.62,0.18,367253.0,1112760.0
KOSDAQ,"2011.06.24",473.66,1.95,374351.0,1478010.0
KOSDAQ,"2011.06.27",475.43,0.37,346179.0,1467540.0
KOSDAQ,"2011.06.28",474.65,-0.16,422938.0,1752400.0
KOSDAQ,"2011.06.29",476.57,0.4,376803.0,1483510.0
KOSDAQ,"2011.06.30",479.55,0.63,356207.0,1381650.0
KOSDAQ,"2011.07.01",484.11,0.95,375333.0,1459920.0
KOSDAQ,"2011.07.04",489.3,1.07,393123.0,1608630.0
KOSDAQ,"2011.07.05",492.37,0.63,391723.0,1623480.0
KOSDAQ,"2011.07.06",492.94,0.12,385089.0,1543220.0
KOSDAQ,"2011.07.07",495.52,0.52,410761.0,1705190.0
KOSDAQ,"2011.07.08",496.82,0.26,404805.0,1856440.0
KOSDAQ,"2011.07.11",498.37,0.31,410955.0,1743060.0
KOSDAQ,"2011.07.12",490.63,-1.55,513406.0,2199560.0
KOSDAQ,"2011.07.13",494.97,0.88,454584.0,1998520.0
KOSDAQ,"2011.07.14",497.18,0.45,369423.0,1580790.0
KOSDAQ,"2011.07.15",507.0,1.98,429203.0,1974980.0
KOSDAQ,"2011.07.18",517.93,2.16,472486.0,2224650.0
KOSDAQ,"2011.07.19",524.48,1.26,526917.0,2632410.0
KOSDAQ,"2011.07.20",526.61,0.41,531593.0,2611970.0
KOSDAQ,"2011.07.21",524.54,-0.39,486367.0,2262840.0
KOSDAQ,"2011.07.22",531.24,1.28,479186.0,2253050.0
KOSDAQ,"2011.07.25",529.9,-0.25,463783.0,2087180.0
KOSDAQ,"2011.07.26",535.85,1.12,500768.0,2486360.0
KOSDAQ,"2011.07.27",538.12,0.42,507813.0,2610970.0
KOSDAQ,"2011.07.28",538.54,0.08,584471.0,2589910.0
KOSDAQ,"2011.07.29",536.05,-0.46,480787.0,2482770.0
KOSDAQ,"2011.08.01",544.39,1.56,400073.0,1973320.0
KOSDAQ,"2011.08.02",538.06,-1.16,502845.0,2376170.0
KOSDAQ,"2011.08.03",531.91,-1.14,422641.0,2304540.0
KOSDAQ,"2011.08.04",522.07,-1.85,482213.0,2559500.0
KOSDAQ,"2011.08.05",495.55,-5.08,535834.0,2937660.0
KOSDAQ,"2011.08.08",462.69,-6.63,600865.0,3144130.0
KOSDAQ,"2011.08.09",432.88,-6.44,617935.0,2705890.0
KOSDAQ,"2011.08.10",453.55,4.77,520652.0,2436290.0
KOSDAQ,"2011.08.11",469.24,3.46,537134.0,2540200.0
KOSDAQ,"2011.08.12",474.15,1.05,559434.0,2970720.0
KOSDAQ,"2011.08.16",496.23,4.66,471447.0,2408250.0
KOSDAQ,"2011.08.17",506.44,2.06,558205.0,3125730.0
KOSDAQ,"2011.08.18",507.8,0.27,663459.0,3514460.0
KOSDAQ,"2011.08.19",474.65,-6.53,661964.0,3444690.0
KOSDAQ,"2011.08.22",465.9,-1.84,477623.0,2526520.0
KOSDAQ,"2011.08.23",479.75,2.97,528683.0,2556860.0
KOSDAQ,"2011.08.24",474.29,-1.14,518000.0,2442000.0
KOSDAQ,"2011.08.25",471.5,-0.59,441003.0,2145300.0
KOSDAQ,"2011.08.26",473.31,0.38,436650.0,1802670.0
KOSDAQ,"2011.08.29",483.27,2.1,450038.0,1958460.0
KOSDAQ,"2011.08.30",488.49,1.08,546409.0,2428790.0
KOSDAQ,"2011.08.31",493.44,1.01,479579.0,2239370.0
KOSDAQ,"2011.09.01",490.22,-0.65,606240.0,2610520.0
KOSDAQ,"2011.09.02",494.47,0.87,606101.0,2411850.0
KOSDAQ,"2011.09.05",480.43,-2.84,595008.0,2139460.0
KOSDAQ,"2011.09.06",465.35,-3.14,638440.0,2789970.0
KOSDAQ,"2011.09.07",479.17,2.97,421232.0,1909940.0
KOSDAQ,"2011.09.08",475.3,-0.81,474340.0,2076610.0
KOSDAQ,"2011.09.09",470.94,-0.92,424568.0,1646900.0
KOSDAQ,"2011.09.14",452.3,-3.96,402715.0,1730220.0
KOSDAQ,"2011.09.15",454.95,0.59,478607.0,1840520.0
KOSDAQ,"2011.09.16",467.84,2.83,477845.0,1958580.0
KOSDAQ,"2011.09.19",462.84,-1.07,468553.0,2058280.0
KOSDAQ,"2011.09.20",470.11,1.57,465937.0,2221310.0
KOSDAQ,"2011.09.21",477.51,1.57,484239.0,2508950.0
KOSDAQ,"2011.09.22",471.41,-1.28,498696.0,2334600.0
KOSDAQ,"2011.09.23",446.51,-5.28,547838.0,2391120.0
